user_id,recipe_id,date,u,i,is_rating_above_average,
115477,120551,8/7/2005,22910,141609,0,Test
552231,246168,9/22/2008,22943,71787,0,Test
1117779,219931,3/15/2009,22944,174253,0,Test
642204,303779,1/25/2009,22999,52969,0,Test
79265,352045,9/20/2012,23034,62931,0,Test
109631,33377,11/4/2003,23126,154367,0,Test
751891,224516,4/5/2008,23141,81301,0,Test
535560,188386,9/7/2008,23142,54805,0,Test
304687,48655,4/4/2006,23151,54845,0,Test
621716,249427,12/21/2007,23155,119064,0,Test
578534,44147,12/7/2007,23168,60844,0,Test
212714,121227,5/10/2005,23223,98198,0,Test
373821,28699,11/30/2006,23234,153368,0,Test
1547388,496633,3/21/2013,23265,93488,0,Test
1664697,453570,5/11/2011,23270,144827,0,Test
1362918,44089,9/9/2009,23290,56097,0,Test
1355247,425440,8/27/2011,23299,169358,0,Test
1252221,385684,4/11/2010,23306,126491,0,Test
1464249,295997,3/19/2011,23308,115819,0,Test
842692,149033,7/20/2008,23316,67057,0,Test
1579896,293309,3/18/2010,23322,91114,0,Test
130889,61043,7/6/2004,23349,112471,0,Test
943819,366680,4/19/2009,23353,150992,0,Test
1137158,517404,2/20/2015,23368,107322,0,Test
306430,410797,3/6/2014,23395,101820,0,Test
1364700,434502,1/23/2011,23402,76787,0,Test
459664,55387,4/8/2007,23422,57834,0,Test
61511,13236,10/28/2003,23432,96284,0,Test
781719,36527,6/2/2009,23439,71242,0,Test
122055,12233,6/12/2004,23450,128747,0,Test
635855,271684,1/13/2008,23456,129286,0,Test
635211,134461,6/6/2010,23464,107473,0,Test
515395,118815,4/26/2008,23505,146770,0,Test
500549,114218,5/30/2011,23506,162829,0,Test
1625783,203588,6/24/2010,23561,170562,0,Test
416605,24080,6/9/2007,23586,173846,0,Test
927607,27185,8/20/2008,23589,127413,0,Test
784968,272341,3/8/2008,23608,164536,0,Test
12312,3044,1/27/2005,23612,108506,0,Test
280106,366752,5/19/2009,23633,175314,0,Test
768615,276160,1/1/2010,23660,134234,0,Test
1582160,349769,6/14/2010,23666,75154,0,Test
132746,19636,5/28/2004,23692,128992,0,Test
2141785,394184,1/1/2018,23722,94359,0,Test
42023,27412,8/5/2002,23727,108422,0,Test
110045,142112,12/23/2009,23736,111403,0,Test
414046,117469,5/5/2007,23745,103490,0,Test
557433,233543,1/2/2008,23761,63583,0,Test
75890,46830,10/1/2005,23776,63894,0,Test
613224,45398,1/9/2008,23785,137029,0,Test
379164,196854,11/29/2006,23788,92899,0,Test
516405,172171,12/30/2008,23797,160398,0,Test
1066751,439595,10/19/2010,23801,168949,0,Test
340295,145349,10/17/2006,23819,64663,0,Test
1119978,188101,11/25/2010,23830,85885,0,Test
1047810,26614,3/1/2009,23844,128845,0,Test
851257,226348,8/11/2008,23874,111502,0,Test
34276,26438,9/20/2002,23902,90988,0,Test
1911812,450549,7/10/2011,23922,117981,0,Test
104087,141210,10/13/2005,23946,176736,0,Test
11613,20952,3/20/2002,23948,168882,0,Test
2193374,309426,5/14/2013,23964,68330,0,Test
630266,269651,12/11/2007,23978,157110,0,Test
1378524,447342,8/18/2011,23983,126214,0,Test
920663,15708,11/12/2009,23995,146785,0,Test
2560322,180597,1/24/2013,24020,171506,0,Test
2002059485,462473,7/16/2018,24021,120833,0,Test
263621,272669,2/23/2010,24052,168558,0,Test
109566,8350,11/17/2003,24066,95948,0,Test
634704,244190,12/18/2007,24069,148442,0,Test
1278293,402929,12/12/2009,24073,164725,0,Test
1914095,346640,8/27/2011,24112,84335,0,Test
158742,299859,4/22/2008,24115,165575,0,Test
946620,49357,11/8/2008,24131,71552,0,Test
849251,37294,7/21/2010,24164,166349,0,Test
1494434,402680,5/7/2011,24167,114318,0,Test
379195,215151,4/17/2007,24171,139620,0,Test
394158,209221,2/8/2007,24183,155001,0,Test
590909,21804,10/22/2007,24184,100232,0,Test
318339,27572,9/22/2006,24219,78491,0,Test
2679361,254395,2/5/2013,24221,163821,0,Test
1035914,311924,11/23/2008,24222,73897,0,Test
62031,218914,4/1/2007,24272,85698,0,Test
471545,77419,1/14/2008,24276,158075,0,Test
1693803,407887,1/2/2013,24287,102298,0,Test
485041,110476,2/25/2008,24295,75431,0,Test
610775,192258,12/10/2008,24310,122929,0,Test
2000057084,424665,3/16/2015,24323,135081,0,Test
808894,31430,4/3/2008,24350,116101,0,Test
209733,196710,12/6/2006,24362,155512,0,Test
92230,131859,8/2/2005,24375,173797,0,Test
255189,119030,4/26/2008,24386,172270,0,Test
361290,181558,8/19/2009,24413,135244,0,Test
261539,76611,8/3/2007,24448,92523,0,Test
380969,249311,11/27/2008,24450,143997,0,Test
86867,63602,6/4/2003,24519,162719,0,Test
930527,419759,4/8/2011,24532,174369,0,Test
738030,322154,6/13/2010,24539,153869,0,Test
1464962,263047,1/1/2010,24575,154930,0,Test
2810252,326360,9/7/2015,24599,87702,0,Test
956359,126508,6/14/2009,24601,160830,0,Test
1280265,259657,2/13/2011,24631,120940,0,Test
155488,99696,3/30/2009,24640,158773,0,Test
220685,44766,6/20/2005,24679,113139,0,Test
351424,152652,11/6/2006,24684,96198,0,Test
1240108,363988,4/15/2009,24759,102638,0,Test
795458,143954,7/9/2008,24791,152451,0,Test
50322,40648,8/20/2008,24793,139024,0,Test
1106853,360431,2/13/2011,24806,106065,0,Test
169302,317550,9/17/2008,24812,125746,0,Test
326467,18455,7/5/2006,24836,119813,0,Test
1608591,297277,9/14/2010,24848,137071,0,Test
75020,399,3/5/2004,24859,100878,0,Test
1366482,387030,8/27/2009,24875,110698,0,Test
905271,259754,5/25/2012,24890,158082,0,Test
154976,271726,10/13/2013,24903,104285,0,Test
763874,350406,2/23/2009,24915,152786,0,Test
268515,146774,12/8/2005,24968,148475,0,Test
302170,159156,3/26/2006,24972,111730,0,Test
218411,384881,8/23/2009,25008,135179,0,Test
587445,251480,11/30/2008,25009,129282,0,Test
541949,175116,9/8/2007,25033,125465,0,Test
472815,187829,10/31/2011,25051,147807,0,Test
252205,81398,12/26/2005,25055,152255,0,Test
624305,142984,1/15/2011,25057,139864,0,Test
173575,104842,12/18/2004,25059,140646,0,Test
